"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25"
"503" 9 0.391576017210888 1 15 0.907404037250818 1.13656185725654e-16 2.999999 0.758665825720263 0.629238410416772 2 5 3 -0.0665607074048161 -0.142377642966588 -0.375960675365073 0.351524381002117 0.382459869437034 0.00280509845095422 0.426865819626161 0.00131999877722788 0.705019019019921 0.629238410416772 0.681687360762032 0.0627490752452316 0.129282842054981
"504" 9 0.478883185188572 0 0 0.932682848404047 1.26906151646695e-175 2.999999 1.47218677407186 0.65150720757354 1 5 2 -0.169837051611753 -0.325461325647336 -0.400662765879679 0.297442695108149 0.369847261554144 0.00344549452331044 0.413827312318927 0.00165545391778088 0.690547486473218 0.65150720757354 0.70738824983936 0.0452720815202166 0.165218262560546
"505" 7 0.949644364684219 0 0 1 0.421967627072605 2.999999 1.9389333550224 0.84562004453972 2 11 7 0.134071066926389 -0.0245632511076459 -0.494908325707831 -0.0248434334776678 0.210139441498656 0.0366192368466405 0.301271539166926 0.00997208360947033 0.583849654846909 0.84562004453972 0.836613276937265 0.930914818794009 0.174546597957644
"506" 7 0.501482470476364 0 0 1 1 2.27869934139278 1.19140535283656 0.732555378564075 1 5 7 0.0336651633556957 -0.234733277788995 -0.271001663481875 0.197429292243039 0.243546172872895 0.0229970916885103 0.276578978793208 0.0143369688293773 0.593466044537651 0.732555378564075 0.725902801376936 0.472362818492514 0.323768393121193
"507" 9 0.549284448521527 0 0 0.99956836338852 2.58443242132701e-122 2.54205280401279 1.4666105794703 0.708839689366322 1 5 18 -0.0987275553717875 -0.214582842430468 -0.44288303890634 0.0834058312115182 0.222034828335046 0.0310685002129696 0.282050331058302 0.0132390863625322 0.650255068744806 0.708839689366322 0.697603493541528 0.594309757462083 0.259537730672496
"508" 9 0.456840239800967 0 0 1 0.463100046119545 2.999999 2.20881048144798 0.770795298406572 1 5 21 -0.048302927927636 -0.139197324689685 -0.341105810894571 0.332105637519082 0.413161352242045 0.00167451309401123 0.491419747661634 0.000400058463132513 0.7172705156682 0.770795298406572 0.768896212865063 0.370439182216126 0.353742552947213
"509" 9 0.477156398017016 1 15 0.778375118289829 5.36392868128799e-16 2.999999 0.531516884429739 0.647981905703114 1 5 1 -0.0883638772100445 -0.21873993746521 -0.458720795261445 0.141971185515053 0.353719622962185 0.00445960774320175 0.348358699638818 0.00485324424031019 0.626307940262106 0.647981905703114 0.671767024557555 0.140545024434609 0.0880977265273128
"510" 6 0.8537677040179 1 19 0.92453124045072 3.50106469313375e-16 2.999999 0.628576114871425 0.555087048451777 1 11 21 0.159410498022606 -0.362321608756778 -0.637999012621359 0.290289419107489 0.209287254083725 0.0370512220905592 0.235963315069636 0.0255841597988082 0.745718831958355 0.555087048451777 0.733014884053543 0.00165241553249867 0.216442841013757
"511" 9 0.660772859344863 1 16 0.819662191368178 1.78662294077027e-163 2.999999 0.722059684930218 0.543170790680477 1 5 3 -0.248870920734886 -0.281109512989085 -0.415794042585404 0.538587188800097 0.455125110581326 0.000795138800224748 0.487691994329424 0.00043017130910572 0.737556736473308 0.543170790680477 0.725260646092715 0.00168744616724997 0.190576614672884
"512" 7 0.981693982734125 1 18 0.770219774760097 0.220073150748377 2.999999 0.940126255796501 0.613191411520583 1 5 16 -0.0973494993192126 -0.352783366586755 -0.541207287540995 0.304072830878396 0.188973612146864 0.0489184778347402 0.220943350783776 0.0315423791133909 0.536766549374353 0.613191411520583 0.650029647204476 0.100367757114676 0.192099246865004
"513" 6 0.603725985307009 1 18 0.940860149321853 3.29024826863461e-198 2.999999 0.542149462172914 0.49775820385969 2 11 2 -0.0878722290542784 -0.564253495316547 -0.645589044607445 0.391400607324245 0.175708933728509 0.0585622930902852 0.216281114973893 0.0336450198767761 0.694797882593598 0.49775820385969 0.677588168974785 0.00402848234991029 0.0339934474284004
"514" 7 0.738942382319873 1 16 0.857023434088547 0.0461758549677631 2.999999 1.47372223803237 0.720435366255606 1 5 13 0.171189836033097 -0.123961364514653 0.0836370340318754 0.126957990694429 0.329945007536329 0.00646222422155907 0.379826269262204 0.00292901353828645 0.655018617887179 0.720435366255606 0.745714530175306 0.106410413998841 0.302040596838413
"515" 6 0.414523547048479 0 0 0.978787794564918 2.23534811556339e-40 2.999999 1.82458542999766 0.771845682309071 1 5 13 -0.0178445159280771 -0.344486738757028 -0.0753003600155907 0.101379159725281 0.461894117425827 0.000701779242769707 0.528717400563153 0.000188141233360195 0.852288197725502 0.771845682309071 0.872456995785202 0.000842639504583471 0.481302681643453
"516" 9 0.976845450597901 1 15 0.907647466114707 4.88720748951365e-73 2.999999 0.678840214549949 0.489378443397916 1 12 21 0.146092888909818 -0.610102737017283 -0.236696581856518 0.512143017384205 0.450716854493976 0.000861872381144213 0.48034853257239 0.000495588456681739 0.799068698839491 0.489378443397916 0.793371739564498 4.1027912960212e-05 0.259352446550964
"517" 9 0.964767891453953 0 0 1 0.263417726512142 2.999999 0.99530547262345 0.663107456400434 2 5 8 0.382685264718458 -0.364647880221408 -0.418859330203657 -0.0750835908517716 0.277084279730451 0.0142321224964623 0.309282940000681 0.00884607009085836 0.559243325292999 0.663107456400434 0.722591939510253 0.0415566706379904 0.116128917434388
"518" 9 0.862065351407626 2 16 0.699600299783651 5.4682506125187e-104 2.999999 0.69492133361806 0.570224757772801 1 5 2 -0.0785925828049376 -0.509660890403082 -0.630663920326059 0.231035641230668 0.276300244705994 0.0143951122987211 0.286204876714989 0.0124583588894367 0.586089398644988 0.570224757772801 0.634045404540719 0.0524045838409511 0.120864515282154
"519" 9 0.427560727556138 1 13 0.947359869937288 0.760802648995805 2.84187180847272 1.16191530655056 0.599455745316594 1 12 18 -0.262994046635789 -0.643454615437268 -0.237074389120537 0.216481880886904 0.26102171783084 0.0179415591919052 0.300534470098108 0.0100820955897807 0.581159004151266 0.599455745316594 0.615289517111909 0.198544171967609 0.197513316871702
"520" 7 0.475350740605836 0 0 0.886247348435631 0.0639277932130634 2.999999 0.810971170487302 0.534713190033348 1 12 1 -0.0226124756791763 -0.517956946046072 -0.358361342173016 0.359281579028656 0.254031998302281 0.0198233072040273 0.310732002973013 0.00865545360169029 0.740249366591977 0.534713190033348 0.725926095412682 0.0013844386335162 0.227318798804452
"521" 9 0.69276550256827 0 0 0.970755418215481 0.643129457494747 2.44520437693882 1.13618609002605 0.648006011959019 1 11 1 -0.00123191824222271 -0.492312824598117 -0.579835092975721 0.27015635106004 0.132825779095138 0.104312453287856 0.212758753922026 0.0353213604044449 0.574549354725616 0.648006011959019 0.658226280268778 0.226500462379818 0.191722690662754
"522" 9 0.966714855621126 1 14 0.846698607248942 2.64052939158206e-16 2.999999 0.955147831368302 0.593780357092098 1 5 1 -0.0968015601681507 -0.546018791849943 -0.367930199121657 0.507772196530589 0.315762207450931 0.00802288895207126 0.356153920009432 0.00429075285129477 0.662440394827272 0.593780357092098 0.667674789535067 0.0346094299576393 0.103323948148653
"523" 7 0.318921533691294 0 0 0.954864643846481 0.0280287232212484 2.79359560336613 1.14195627590253 0.612464579271194 1 5 1 -0.171733073869068 -0.170306834714296 -0.169952075495741 0.292118741583343 0.187657111630338 0.0498022716790052 0.255301232053602 0.0194683993828695 0.64264294781718 0.612464579271194 0.638293459182596 0.142131542798104 0.281315417127551
"524" 9 0.91136981860661 1 16 0.760380965633436 2.11946820533749e-106 2.999999 0.960719683500296 0.594782422447438 1 5 1 -0.10540559866541 -0.253493793170711 -0.648506530539903 0.447771351937428 0.244326457369282 0.0227453599723546 0.295525975377509 0.0108600240880445 0.61008153268449 0.594782422447438 0.619842286919629 0.150738730707117 0.117418667381826
"525" 9 0.787227092479669 0 0 1 0.548891290692573 2.6219489520378 1.00744536468739 0.732236949877886 1 5 3 -0.0632136904113092 0.034303547430121 -0.521376450558107 0.333154532447274 0.0556708138007401 0.303166973085592 0.108320064471255 0.14516758021441 0.519458776911248 0.732236949877886 0.72013246451631 0.67789379358362 0.203026436329249
"526" 6 0.713580068830961 0 0 0.974702670286061 1.70906225540969e-15 2.999999 1.09916539551977 0.611522836201597 1 5 21 0.120169337845734 -0.301607735362037 -0.298454443682301 0.315955985065835 0.34166626122864 0.00538950843313746 0.405523422259835 0.00190791073352226 0.81191894565021 0.611522836201597 0.801587782239823 0.000359612225549355 0.272848397075735
"527" 9 0.704795336777383 1 17 0.819429076785005 2.18870233861943e-191 4.51705428234655e-147 0.969757995297388 0.594008179805896 1 5 19 -0.0113734380354274 -0.499144033483562 -0.437486700095753 0.291800584216686 0.474230850352564 0.000556847940370808 0.474230850352564 0.000556847940370808 0.688663214243442 0.594008179805896 0.690279303502078 0.0170671315190062 0.160635272683525
"528" 7 0.338619509623207 0 0 1 0.0490077031357045 2.56515164113408 1.95095693711391 0.732754553234164 1 5 1 0.0309169093531054 -0.238021629079427 -0.3069310374793 0.132842252996094 0.39318841474164 0.00234834131357298 0.445730081041336 0.000943482914545601 0.679426221694478 0.732754553234164 0.81139014430348 0.00790755760740615 0.300237221571478
"529" 9 0.420359992823314 1 11 0.91710594680019 0.194394955002602 2.42169530889279 0.911505173158178 0.581865131352964 1 12 1 -0.10870772077327 -0.606593840973232 -0.401185869758877 0.37916772986733 0.290544502256918 0.011688793279661 0.345511328183767 0.00507509090347336 0.656952884804278 0.581865131352964 0.647837009240141 0.0467370872925377 0.211578228769994
"530" 9 0.306628242581424 0 0 0.945622157342248 3.09669687742078e-139 2.999999 0.901112016135132 0.558691671770274 1 5 21 0.0466712541281238 -0.320130630472866 -0.323013917068761 0.255599110820707 0.135451185525237 0.100695594074513 0.170995913989067 0.0624144514936571 0.671705934305789 0.558691671770274 0.659309550329447 0.019224945362621 0.180073636350158
"531" 9 0.907721286086128 1 17 0.908055810600382 0.0825341438570218 2.999999 0.780710826309278 0.472442259830287 1 12 1 0.294256420466406 -0.657750742580892 -0.533295679916571 0.260099152395955 0.274823617912234 0.014706824524845 0.33299174597866 0.00616590666398587 0.743770235663252 0.472442259830287 0.746074823452618 0.000206217604973684 0.200283104463874
"532" 7 0.803318617929257 1 17 0.810893350195246 0.102885286271989 2.999999 1.05769612238078 0.637155595942094 1 5 1 -0.16362052622479 -0.41304383460193 -0.221953989303191 0.146566574316887 0.281882858638549 0.013271494134133 0.33538496781037 0.00594199911864091 0.664985459121238 0.637155595942094 0.706471179178988 0.0308554989584864 0.232918173817781
"533" 9 0.457989347366006 2 15 0.742586379940796 6.05886722981292e-43 2.999999 0.51154104691442 0.615352013934624 1 5 1 0.159000130606752 -0.29649669605621 -0.3395751248154 0.312080039124308 0.364984294361065 0.0037263544332431 0.379978695057284 0.00292170706963546 0.675433254165354 0.615352013934624 0.667142148007228 0.0621161516837982 0.187305553948987
"534" 9 0.85947713979164 0 0 0.997662336196296 0.294097784771534 2.999999 0.743440107008054 0.649491357330874 2 5 1 0.0218847396262701 -0.337894308934211 -0.552396422488406 0.184832243894906 0.223310717016833 0.0305231288863741 0.290824802992703 0.0116406403112328 0.670592730196303 0.649491357330874 0.679602340772395 0.119246210248061 0.12226661689863
"535" 9 0.386657665877696 1 14 0.757618789842988 0.0685481196677775 2.72473128603488 1.10106043003443 0.564555199001312 1 5 3 -0.0961788025100959 -0.367093213551005 -0.264191463110668 0.387826408262411 0.3111228002741 0.00860470197288188 0.355506136123516 0.00433510242800361 0.644553744908319 0.564555199001312 0.645170669503694 0.0332356503321031 0.190858792792752
"536" 6 0.946728562230857 0 0 0.934207001752107 2.76119451361536e-217 2.999999 0.796733259373055 0.51972734268061 1 11 21 -0.0106998070569716 -0.369020571825625 -0.423475949873415 0.395392375746362 0.225662912108358 0.0295414304737007 0.263493098733447 0.0173173053986164 0.744848572334609 0.51972734268061 0.734359650214447 0.000761929576466702 0.182251290627642
"537" 9 0.774660079145132 1 13 0.849294974710857 2.58450644489788e-15 2.37863758883659e-95 0.944850979449836 0.708437208836729 1 11 14 -0.21591088181196 -0.152442926860037 -0.601162279161704 0.295669711128058 0.198666770805017 0.0428608109755375 0.198666770805017 0.0428608109755353 0.636244141913194 0.708437208836729 0.707218649372907 0.349947227349249 -0.00215274633555319
"538" 7 0.431040417113325 2 14 0.832142016773153 4.48402435855541e-213 2.999999 0.771173372306037 0.526259972477108 1 11 1 -0.0502970426086813 -0.448938784129916 -0.552367659773765 0.401831196684914 0.405848105095347 0.00189741344590999 0.449335799924005 0.000883804556704781 0.659004307328589 0.526259972477108 0.640301952488349 0.0162795652726698 0.153127755068366
"539" 6 0.345016535370788 0 0 1 1.70889177718277e-193 2.999999 2.03268839235768 0.626134135477249 1 10 21 0.0213303227543179 -0.150720496083991 -0.277378596021664 0.318159876672642 0.30060454789201 0.0100715877887643 0.374603121786158 0.00318974336002231 0.811568012676399 0.626134135477249 0.829788889338905 0.00012265954791449 0.385747250958613
"540" 9 0.42433661950181 1 11 0.931962514818427 1.07759970444378e-180 2.999999 1.0166519706111 0.677970277330829 1 5 21 0.0897158287145429 -0.226506027432214 -0.208607296746172 0.288963535859014 0.329321891689667 0.00652442336790249 0.388753321736468 0.00252818898523799 0.758412209326478 0.677970277330829 0.749434796807384 0.0208009115664225 0.276723467842947
"541" 9 0.518987600307269 1 15 0.886017123842546 3.41118514189797e-110 2.999999 0.95607237983895 0.606158048703877 1 16 2 -0.0933786630376574 -0.303939694866377 -0.41767362923979 0.330125298801413 0.419136650944051 0.00151044515122267 0.462441029017699 0.000694690107881257 0.762142096580146 0.606158048703877 0.751021644704263 0.00272064880797356 0.310755323244997
"542" 6 0.63704745046094 2 15 0.871914091563076 1.8359829923061e-85 2.999999 0.568585913892372 0.653679498220015 2 5 2 0.0737663046305334 -0.376398726704574 -0.36450541621498 0.1525490207358 0.432232428866862 0.00120094420751471 0.46314991859868 0.000685598334024373 0.750191350745119 0.653679498220015 0.748717712372589 0.0124551723584607 0.20072838342291
"543" 7 0.967978311906208 1 13 0.672377028569976 0.254098966166897 2.999999 0.801286407328908 0.535454446169371 1 5 3 -0.196047791197955 -0.451173543938287 -0.337177564500954 0.470529417366738 0.197660232525311 0.0434545918188309 0.235754499091369 0.0256591471536369 0.492192509606657 0.535454446169371 0.551669694348448 0.210364926560012 0.106870738681924
"544" 7 0.795097996714433 1 13 0.890087825899648 1.37374534968582e-217 2.999999 1.35234172262048 0.71414183506366 1 5 9 -0.112954019305192 -0.0574516479166682 -0.238213408302064 0.295353151099511 0.28193801750074 0.0132608121225759 0.333872915526193 0.00608257511550558 0.597365807746258 0.71414183506366 0.706114850213479 0.496802162171948 0.2381058477138
"545" 7 0.950342029838326 1 18 0.79868314750312 8.70148264045841e-89 2.999999 1.02017815751534 0.745491088504162 1 5 13 0.0264240783983293 -0.160007946705188 -0.39459498099089 0.267248927618809 0.159746258139136 0.0726377743289914 0.217237173221456 0.0332032624316372 0.557696919722663 0.745491088504162 0.747717388555397 0.294147100863015 0.234233567019461
"546" 7 0.535238121259685 1 17 0.823932649008372 5.57587133830674e-44 2.999999 0.763140619523098 0.725520226719971 1 5 7 0.00148106173519926 -0.317288096089449 -0.286183808076304 0.249303272204107 0.333528634151734 0.00611500904286411 0.364611382950612 0.00374873684410604 0.691435303896603 0.725520226719971 0.733508401568848 0.226306942278075 0.267974512543358
"547" 7 0.585732885784798 0 0 0.933505113723398 7.77833153035476e-162 2.999999 1.09355588022006 0.719329132597253 1 5 2 -0.0479313760677064 -0.220198144418214 -0.244267929806167 0.187530363117893 0.175171056220864 0.0589899390367656 0.233165519601045 0.0266062931105786 0.557816206092223 0.719329132597253 0.705049425034768 0.780343203573005 0.194995806451316
"548" 9 0.737561315895401 0 0 0.968323378818519 0.669728876483911 2.999999 1.28287585093274 0.626348562076745 1 5 1 0.136998330169763 -0.333174587762335 -0.580069908421479 0.137129294331023 0.223300881317509 0.0305272981165214 0.304530236288613 0.009498924903522 0.609113566313232 0.626348562076745 0.642179303465749 0.19165314479467 0.205265995908431
"549" 7 0.805997104094942 1 17 0.749600384150401 0.0379364787801585 2.999999 0.662731568528756 0.642588304212106 1 5 10 -0.0333839017135745 -0.152450214913267 -0.392087318500908 0.140560141827955 0.243666197346075 0.0229581998451485 0.292433953391547 0.0113677557333078 0.549799387601943 0.642588304212106 0.629516950101954 0.572974714193338 0.183362132409654
"550" 6 0.550198692606776 1 20 0.879771415860893 3.13482288604603e-156 2.71464334424348 0.734505185674701 0.688499733399645 1 5 21 0.0764774087568774 -0.317343934333836 -0.426150128484659 0.119527960402097 0.225633094819509 0.0295536852134624 0.276493520960683 0.0143547718439083 0.740656722040573 0.688499733399645 0.740038276345492 0.042497078343239 0.266244852245401
"551" 9 0.716484508229687 1 18 0.764328273927684 6.78494784154167e-199 2.999999 0.887826616755652 0.65528889922276 1 5 1 -0.145494836989289 -0.124176182628182 -0.518378394274272 0.29525776275999 0.352901598100586 0.00451770817728092 0.399998341564954 0.00209488031502003 0.680740322405227 0.65528889922276 0.672984321158347 0.171516721759061 0.147036030644595
"552" 9 0.992379882066137 1 14 0.767028823683734 1.98807947908185e-175 2.999999 0.906248162058761 0.636874207747342 1 5 1 -0.0448365294140647 -0.42842489648048 -0.475952070272751 0.178011619196223 0.226164132721645 0.0293361515964348 0.285493874900864 0.0125888534047913 0.676322060560604 0.636874207747342 0.688472062800549 0.0566958229578395 0.214926662263995
"553" 6 0.480500412845673 1 9 0.934524123306676 1.04205461102601e-57 1.69545005570389 1.06352089666618 0.693875691316413 1 5 2 0.0783249409272816 -0.152061867139038 -0.0315990615831468 0.230467620477655 0.210277507490661 0.0365497035610676 0.235022518469145 0.0259236501962385 0.631453127653429 0.693875691316413 0.693690976140472 0.333277637022245 0.247287035138621
"554" 9 0.713749747589998 1 14 0.836756412968975 1.36182297945218e-20 2.999999 0.670708960183667 0.61312785191961 1 5 3 -0.0436179221509332 -0.412462776090718 -0.317111913762383 0.543189761864628 0.315959402678697 0.00799898598741766 0.346330045935418 0.00501036443846958 0.736988665170155 0.61312785191961 0.724676460055367 0.00858101965414436 0.206341940682638
"555" 7 0.621420023411219 0 0 1 0.147147628991222 2.999999 1.60279673356456 0.75335248683862 1 5 3 0.164710630455276 -0.305114329863785 -0.436049628450366 0.429086964346765 0.174140569435841 0.0598177434304918 0.295534631235921 0.0108586328100446 0.686095226327556 0.75335248683862 0.751446396405151 0.367566067877599 0.270176293717486
"556" 7 0.533572949661338 0 0 1 1.3795679885506e-34 2.999999 2.16866887104122 0.702988821133687 1 5 1 -0.127340286168961 -0.415290818036414 -0.384824783840468 0.221373221794398 0.313933055277822 0.00824778233223977 0.430649573282053 0.00123499744802391 0.718074031064945 0.702988821133687 0.732891540317092 0.0939475582008904 0.289601605188376
"557" 7 0.5381118642083 0 0 0.845509479985115 9.74110286535415e-214 2.999999 1.22910901697914 0.725758688505201 1 5 18 0.0439883541660474 -0.369395184012437 -0.462306651548515 0.0607078232559676 0.354558144742465 0.00440076569135117 0.428177308387152 0.00128995043314983 0.724523373098267 0.725758688505201 0.752438665696446 0.0978993908547754 0.282215859335926
"558" 9 0.996361758691217 1 19 0.763193012145129 9.65024792053643e-172 2.999999 0.44065740471704 0.566479913181696 1 5 21 -0.036946085564312 -0.350371330082119 -0.588338559383384 0.392916405461499 0.334457595725183 0.00602785728652599 0.354039717585449 0.00443706068004257 0.656285884030186 0.566479913181696 0.642048686262576 0.0380585333606016 0.14001961669538
"559" 9 0.6773599323546 1 17 0.894937843426449 4.28695642974185e-197 2.999999 0.982335559553744 0.742630156569473 1 5 21 -0.0442960542712928 -0.26022503157603 -0.285797452705909 0.233551317805854 0.452934313249035 0.000827691994112811 0.4763691606933 0.000534695163077803 0.769491243817163 0.742630156569473 0.767431496759193 0.0990017552072693 0.236304546115058
"560" 6 0.499525356448512 1 16 0.828643216933484 2.61049193288995e-175 2.07475050808722e-21 0.847386655922671 0.661601589287888 1 5 3 0.266914720633541 -0.227189500575805 -0.340192179120956 0.396971307700955 0.387340432111486 0.0025880788288295 0.425073560279594 0.00136209528953479 0.700251463148356 0.661601589287888 0.705563168993112 0.0658162745553837 0.00624248853155551
"561" 7 0.680313869957939 0 0 0.907765954316211 0.14818380834149 2.999999 1.78003666358122 0.733011790300612 1 5 1 -0.110655050202968 0.0670101754538126 -0.437314880593522 0.181317947978847 0.141957369159649 0.0922661070202755 0.239522526326394 0.0243374181335363 0.635887015014768 0.733011790300612 0.736450814469327 0.278638256815358 0.280781151840381
"562" 9 0.959756277149749 1 8 1 0.717665777740933 2.999999 1.75635506996365 0.643208259314174 1 5 3 -0.113871750947719 -0.324688903899569 -0.310187550672347 0.389836995191118 0.229286214253734 0.0280876051251164 0.30953222420479 0.00881300346109315 0.640919797916839 0.643208259314174 0.662738675515989 0.164472319262548 0.191237819149079
"563" 9 0.871956278478685 2 13 0.807545731408547 4.01260468038339e-217 2.999999 0.713123186312027 0.677965086488831 2 5 1 -0.115654442189573 0.0565901132805632 -0.347742422259163 0.254738121037892 0.302086247154531 0.00985178082070459 0.353114410305262 0.00450252648353411 0.640007795482808 0.677965086488831 0.6936631873748 0.18350776615491 0.0738835094615683
"564" 9 0.792327389025529 1 14 0.772645637054848 6.24744031281508e-119 2.999999 0.616809601479537 0.656011723773852 1 5 3 -0.309018908330761 -0.00652981575172087 -0.573704689739041 0.492395524033678 0.30614225681379 0.00927264322913013 0.32053703090137 0.00746229327893877 0.606972900942964 0.656011723773852 0.654579965385033 0.349864641589094 0.126457191152309
"565" 9 0.611057682172691 1 18 0.770970070065419 8.54498196322215e-198 2.999999 0.646240975321487 0.689801454659845 1 5 1 -0.162520381106551 -0.0319207949647894 -0.150667661969746 0.140413654195139 0.385748300692419 0.00265712201594992 0.381188845030791 0.00286428926422855 0.544026570394116 0.689801454659845 0.673959445181921 0.784828935006061 0.181317541772212
"566" 9 0.888023303759711 1 12 0.888553552340949 7.42351288521219e-192 2.999999 1.36628420511723 0.701118522930275 1 5 1 -0.0729805398020143 -0.165094715213168 -0.567596244250695 0.30195217063721 0.128318594030927 0.11083046065268 0.219183703709846 0.0323208450279651 0.619244514079564 0.701118522930275 0.698186630281006 0.378446150582499 0.230146282971095
"567" 6 0.530021047218364 0 0 0.915252086026291 8.02340154215061e-86 2.77809851079851 0.952533286767659 0.677186611347687 1 5 21 0.153269307405276 -0.459556954374668 -0.328799352413725 0.113831831110555 0.348432275316237 0.00484763197969507 0.378504430733458 0.00299308155378353 0.667103769841741 0.677186611347687 0.690714510496417 0.192756008715034 0.215802665350323
"568" 6 0.528885810649824 1 19 0.939126525564775 7.35381490046496e-198 1.0166211952462 0.680683348170154 0.665268682860061 1 20 13 0.0746915536003262 -0.16079232949436 -0.504549312478145 0.246333738703398 0.158091510183038 0.0742740266698503 0.158406691016519 0.073959595850918 0.480160701714802 0.665268682860061 0.673355600237781 0.240959174793591 0.0634335644680982
"569" 7 0.227848517176671 0 0 1 0.140699179212842 1.960298220474 1.93681614348953 0.646084536123943 1 5 2 -0.0363931116504449 -0.0229477006324636 -0.165923140452597 0.231209660200768 0.169452632245859 0.0637287180095325 0.209825031944109 0.0367780524376731 0.524293914196781 0.646084536123943 0.63367536827173 0.557959172832354 0.171641653660878
"570" 6 0.603827059311956 0 0 0.916433121593574 1.19934004667007e-132 2.999999 0.87443329466278 0.533813551595248 1 20 21 0.0611800081269111 -0.517019824918096 -0.401582847203378 0.231884379111574 0.566624919777254 8.23613742242379e-05 0.58293474453242 5.6517099106923e-05 0.848630747245108 0.533813551595248 0.842300395861411 7.84389259065591e-06 0.22365017048403
"571" 1 0.236803852790779 0 0 0.957544783424158 0.437423184322338 1.9232298547637 1.10832666962833 0.552620058341069 1 5 14 0.0144459547709554 -0.329061908417255 -0.603513945860812 0.268965103232872 0.255628429795035 0.0193778793906323 0.266087626055478 0.0166838757736241 0.570633032267808 0.552620058341069 0.633611985279084 0.034989662828884 0.130271358417138
"572" 9 0.575696804497621 1 14 0.854463844329116 2.24025254041072e-195 2.999999 0.91639309547446 0.592332545690757 1 5 6 -0.14037716265567 -0.535849277090516 -0.318203226640993 0.284338247554159 0.392715229896204 0.00236695506847284 0.435450797274521 0.00113433070151814 0.693770567804932 0.592332545690757 0.681832732030401 0.0214492029167755 0.25815559980893
"573" 6 0.627787683625976 1 15 0.836219285152099 2.92298923363891e-167 2.999999 1.35902702401677 0.631275453590961 1 5 7 0.0697640805821834 -0.0617633159493905 -0.0356891235706273 0.308742403478983 0.374640996525528 0.00318777846286622 0.446744761296238 0.000926328475054472 0.677952460016342 0.631275453590961 0.76024524104157 0.0035672199232202 0.229767338307326
"574" 5 0.460398683968817 1 18 0.675752439386943 3.88958568249544e-200 7.75858490801804e-137 0.636940233980416 0.853983485574997 2 11 4 0.008352196587709 -0.112625469126891 -0.397542783175258 0.0944505798782618 0.345246954159839 0.00509615581809419 0.36541967823243 0.00370037774354093 0.625606812949832 0.853983485574997 0.846145677167055 0.776722460145996 0.114063634119104
"575" 7 0.522783294739083 0 0 1 0.0283384850040852 2.999999 1.21143642480849 0.553137558941051 1 5 3 -0.00266498473909625 -0.224412491681017 -0.386726196064862 0.449932102342488 0.215050024147092 0.0342221055911116 0.285951198544137 0.0125047727238048 0.650762069535047 0.553137558941051 0.63252118754223 0.0365065247049572 0.210867586637556
"576" 6 0.346514134690789 0 0 1 1.22685265591245e-14 1.81755779004634 1.17507146560108 0.697059559460915 1 5 3 -0.343583020297111 -0.0947183751926601 -0.277659105053536 0.342674014242351 0.193416954982637 0.0460458500763512 0.225510351329086 0.0296041829020188 0.594387085041655 0.697059559460915 0.723547568521914 0.110343085992753 0.169628321486697
"577" 9 0.77050861104076 2 19 0.765313721954899 4.66472853770914e-16 2.999999 0.825007879280003 0.724472522936368 1 5 2 0.0472909384759032 -0.364720155668054 -0.294850089629831 0.239037873316479 0.214545948653975 0.0344611058090147 0.27979996757181 0.0136807873092013 0.609885352395073 0.724472522936368 0.740915714400752 0.15479004937127 0.202903877867721
"578" 9 0.927254403645935 3 19 0.801058115135875 9.04694540030739e-133 2.999999 0.421210211904659 0.546727378177944 1 5 1 -0.0873657699989012 -0.432088065834095 -0.508683847294447 0.405688240960589 0.395812303553146 0.0022475341068513 0.407661355942498 0.00183975389802349 0.786698355465473 0.546727378177944 0.778695480157382 0.000235667202658147 0.162190759110502
"579" 7 0.597575426274901 1 16 0.82855489678722 0.0636817539867476 2.999999 0.761391418482469 0.675260217235025 1 5 1 -0.0777294616056606 -0.36517681348321 -0.257673782717381 0.275311831649499 0.30543923874333 0.00937070492609138 0.343168530366546 0.0052645888754479 0.67540137336672 0.675260217235025 0.686826561722133 0.20849685502597 0.244260140143004
"580" 7 0.523673835445171 0 0 0.947272136196604 0.302213294156802 2.999999 1.70024608145203 0.763426383393737 1 5 10 -0.0771066444966657 -0.225610169002069 -0.402713074331012 0.213311931173642 0.288406997862211 0.0120621391097508 0.34931621050619 0.00478067201004206 0.663049690370874 0.763426383393737 0.76020991177548 0.399375519415253 0.321462814373021
"581" 9 0.943329547678711 0 0 1 5.93891971249737e-42 2.999999 1.29330747290216 0.756707640074136 2 5 1 0.148121171690795 -0.170742871738019 -0.491934346132633 0.199198048260233 0.173604499562475 0.0602528362782389 0.276326424853414 0.0143896418102125 0.601578435591198 0.756707640074136 0.74945505369886 0.49824292149802 0.163940652394751
"582" 7 0.522851788072286 0 0 0.930957411401396 0.875266592100402 2.999999 1.29609021796231 0.61554742325795 1 5 3 0.0700487685497198 -0.387203477257562 -0.447151274559879 0.651783218902959 0.154845701775939 0.0775897645926416 0.23877205366046 0.0245954266278061 0.592919799121103 0.61554742325795 0.64695354147853 0.118326006009595 0.19889646395503
